(879.8344385643575+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(882.2220489810857+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(884.609659397814+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(886.997269814542+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(889.3848802312705+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(891.7724906479986+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(894.1601010647269+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(896.547711481455+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(898.9353218981834+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(901.3229323149116+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(903.7105427316399+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(906.0981531483682+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(908.4857635650962+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(910.8733739818247+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(913.2609843985528+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(915.6485948152811+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(918.0362052320093+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(920.4238156487376+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(922.8114260654658+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(925.1990364821941+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(927.5866468989221+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(929.9742573156504+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(932.3618677323788+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(934.749478149107+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(937.1370885658353+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(939.5246989825635+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(941.9123093992918+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(944.29991981602+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(946.6875302327483+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(949.0751406494763+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(951.4627510662046+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(953.8503614829328+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(956.2379718996611+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(958.6255823163895+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(961.0131927331176+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(963.400803149846+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(965.7884135665741+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(968.1760239833025+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(970.5636344000305+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(972.9512448167588+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(975.338855233487+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(977.7264656502153+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(980.1140760669435+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(982.5016864836718+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(984.8892969004002+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(987.2769073171283+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(989.6645177338567+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(992.0521281505847+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(994.439738567313+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(996.8273489840412+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(999.2149594007695+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1001.6025698174977+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1003.990180234226+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1006.3777906509544+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1008.7654010676824+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1011.1530114844109+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1013.5406219011389+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1015.9282323178672+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1018.3158427345954+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1020.7034531513237+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1023.0910635680519+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1025.4786739847802+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1027.8662844015084+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1030.2538948182366+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1032.641505234965+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1035.0291156516932+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1037.4167260684214+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1039.8043364851496+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1042.191946901878+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1044.579557318606+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1046.9671677353344+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1049.3547781520626+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1051.7423885687908+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1054.129998985519+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1056.5176094022474+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1058.9052198189756+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1061.2928302357038+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1063.6804406524323+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1066.0680510691602+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1068.4556614858886+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1070.8432719026168+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1073.230882319345+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1075.6184927360732+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1078.0061031528016+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1080.3937135695296+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1082.781323986258+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1085.1689344029865+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1087.5565448197144+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1089.9441552364428+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1092.331765653171+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1094.7193760698992+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1097.1069864866274+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1099.4945969033558+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1101.8822073200838+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1104.2698177368122+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1106.6574281535404+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1109.0450385702686+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1111.432648986997+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1113.8202594037252+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1116.2078698204534+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1118.5954802371816+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1120.98309065391+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1123.370701070638+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1125.7583114873664+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1128.1459219040946+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1130.5335323208228+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1132.921142737551+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1135.3087531542794+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1137.6963635710076+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1140.0839739877358+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1142.4715844044642+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1144.8591948211922+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1147.2468052379206+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1149.6344156546488+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1152.022026071377+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1154.4096364881052+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1156.7972469048336+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1159.1848573215618+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1161.57246773829+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1163.9600781550184+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1166.3476885717464+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1168.7352989884748+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1171.122909405203+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1173.5105198219312+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1175.8981302386594+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1178.2857406553878+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1180.6733510721158+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1183.0609614888442+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1185.4485719055726+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1187.8361823223006+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1190.223792739029+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
(1192.6114031557572+0j)	(3.51+0j)	0j	(3.49+0j)	0j	
